timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2023-06-26T00:00:00.000Z";"2023-07-02T23:59:59.999Z";"2023-06-30T04:52:00.000Z";"2023-06-30T13:48:00.000Z";"2781";30480.523973069;31256.8626995544;29600.2759394191;30620.7702634481;106681707513.27;594601955892.83;"2023-07-02T23:59:59.999Z"
"2023-06-19T00:00:00.000Z";"2023-06-25T23:59:59.999Z";"2023-06-23T16:15:00.000Z";"2023-06-19T00:57:00.000Z";"2781";26335.4423696201;31389.5381281357;26312.8318076296;30480.2616057375;138005623533.5;591683600297.12;"2023-06-25T23:59:59.999Z"
"2023-06-12T00:00:00.000Z";"2023-06-18T23:59:59.999Z";"2023-06-17T05:42:00.000Z";"2023-06-15T11:18:00.000Z";"2781";25934.2855973595;26769.3945019205;24797.1678486154;26336.213003281;92905085602.87;511079706782.86;"2023-06-18T23:59:59.999Z"
"2023-06-05T00:00:00.000Z";"2023-06-11T23:59:59.999Z";"2023-06-07T00:47:00.000Z";"2023-06-06T12:15:00.000Z";"2781";27123.1099638092;27332.1809565185;25434.8671315473;25940.1680803434;116498927148.53;503230985845.05;"2023-06-11T23:59:59.999Z"
"2023-05-29T00:00:00.000Z";"2023-06-04T23:59:59.999Z";"2023-05-29T00:25:00.000Z";"2023-06-02T00:39:00.000Z";"2781";28075.5921411669;28432.0387169709;26574.6444212308;27119.0671931263;91351657572.02;525920232790.71;"2023-06-04T23:59:59.999Z"
"2023-05-22T00:00:00.000Z";"2023-05-28T23:59:59.999Z";"2023-05-28T23:16:00.000Z";"2023-05-25T01:28:00.000Z";"2781";26749.8932054031;28193.448532831;25890.5944753459;28085.6473607492;90053064704.55;544483610242.01;"2023-05-28T23:59:59.999Z"
"2023-05-15T00:00:00.000Z";"2023-05-21T23:59:59.999Z";"2023-05-15T17:18:00.000Z";"2023-05-18T17:58:00.000Z";"2781";26931.3846319054;27646.3481186699;26415.1014830457;26753.8256390547;84459727715.84;518489461930.79;"2023-05-21T23:59:59.999Z"
"2023-05-08T00:00:00.000Z";"2023-05-14T23:59:59.999Z";"2023-05-08T00:28:00.000Z";"2023-05-12T19:29:00.000Z";"2781";28450.4574779637;28663.2723318452;25878.428829536;26930.6378455643;109959496438.77;521742220416.76;"2023-05-14T23:59:59.999Z"
"2023-05-01T00:00:00.000Z";"2023-05-07T23:59:59.999Z";"2023-05-06T00:38:00.000Z";"2023-05-01T20:59:00.000Z";"2781";29227.1039819099;29820.1266220765;27680.7926396911;28454.9782855135;114911964254.11;551083296208.8;"2023-05-07T23:59:59.999Z"
"2023-04-24T00:00:00.000Z";"2023-04-30T23:59:59.999Z";"2023-04-26T12:59:00.000Z";"2023-04-24T16:56:00.000Z";"2781";27591.7295218905;29995.8384911174;27070.8494995525;29268.8070431626;137303647008.64;566661285145.37;"2023-04-30T23:59:59.999Z"
"2023-04-17T00:00:00.000Z";"2023-04-23T23:59:59.999Z";"2023-04-18T12:23:00.000Z";"2023-04-22T01:18:00.000Z";"2781";30317.1456974152;30470.3020147381;27169.5711204099;27591.3846319068;129935327802.89;534020212996.71;"2023-04-23T23:59:59.999Z"
"2023-04-10T00:00:00.000Z";"2023-04-16T23:59:59.999Z";"2023-04-14T06:54:00.000Z";"2023-04-10T13:58:00.000Z";"2781";28336.0282374011;31005.6080444729;28189.2707713694;30315.3554561203;142518888450.61;586546802552.23;"2023-04-16T23:59:59.999Z"
"2023-04-03T00:00:00.000Z";"2023-04-09T23:59:59.999Z";"2023-04-05T02:38:00.000Z";"2023-04-03T21:02:00.000Z";"2781";28183.0803582438;28739.2381106536;27276.7199488097;28333.0500476249;98141424556.12;548015190714.46;"2023-04-09T23:59:59.999Z"
"2023-03-27T00:00:00.000Z";"2023-04-02T23:59:59.999Z";"2023-03-30T02:41:00.000Z";"2023-03-27T15:12:00.000Z";"2781";27994.0679232525;29159.9026178662;26606.6890011395;28199.3083837745;121255230917;545245950698.05;"2023-04-02T23:59:59.999Z"
"2023-03-20T00:00:00.000Z";"2023-03-26T23:59:59.999Z";"2023-03-22T18:06:00.000Z";"2023-03-22T20:00:00.000Z";"2781";28041.6019174942;28803.3359206694;26759.9962331222;27994.3295142227;191720356212.36;541106062437.58;"2023-03-26T23:59:59.999Z"
"2023-03-13T00:00:00.000Z";"2023-03-19T23:59:59.999Z";"2023-03-19T20:12:00.000Z";"2023-03-13T10:19:00.000Z";"2781";22156.4066753221;28440.5612172583;21918.19993089;28038.6749467651;305833103060.12;541771324421.11;"2023-03-19T23:59:59.999Z"
"2023-03-06T00:00:00.000Z";"2023-03-12T23:59:59.999Z";"2023-03-06T16:05:00.000Z";"2023-03-10T11:25:00.000Z";"2781";22436.8167758974;22584.2938087023;19628.2543094205;22163.949951915;192057466346.41;428114557464.91;"2023-03-12T23:59:59.999Z"
