signal_type,entry_time,exit_time,entry_price,exit_price,extreme_price,max_gain_pct,max_drop_pct,final_return_pct,duration_to_extreme,holding_period_duration,waiting_period_duration,macd_value,signal_value,histogram_value
SELL,2021-11-22 16:00:00,2021-11-23 16:00:00,56247.18,57541.27,56006.74,,0.42747031940090563,-2.300719787196436,1,,3.0,-949.7690005275945,-934.5411972835159,-15.227803244078586
BUY,2021-11-23 16:00:00,2021-11-26 16:00:00,57541.27,53726.53,59048.5,2.6193895268561214,,-6.629572131445826,5,9.0,,-927.6280740509756,-947.7848867090095,20.156812658033914
SELL,2021-11-26 16:00:00,2021-11-28 16:00:00,53726.53,57274.88,53726.53,,0.0,-6.604465242776704,0,,6.0,-813.014145024812,-764.6457388608262,-48.36840616398581
BUY,2021-11-28 16:00:00,2021-12-03 16:00:00,57274.88,53601.05,58614.49,2.338913673847943,,-6.414382710186375,8,15.0,,-757.6797891441747,-831.201119711806,73.52133056763125
SELL,2021-12-03 16:00:00,2021-12-07 16:00:00,53601.05,50588.95,47242.74,,11.862286279839676,5.619479469152201,1,,12.0,-285.98402352896665,-224.14273946032702,-61.841284068639624
BUY,2021-12-07 16:00:00,2021-12-10 00:00:00,50588.95,47694.62,50640.1,0.10110903665721754,,-5.721269170441361,2,7.0,,-1186.2546407257178,-1206.8912198810476,20.636579155329855
SELL,2021-12-10 00:00:00,2021-12-11 08:00:00,47694.62,48747.02,47140.54,,1.16172432026925,-2.206538179777916,2,,4.0,-1114.235949973474,-1097.7369472669493,-16.499002706524607
BUY,2021-12-11 08:00:00,2021-12-28 00:00:00,48747.02,49227.13,51450.57,5.546082611819149,,0.9849012308854994,48,50.0,,-1042.1137646497154,-1101.6615084194298,59.547743769714316
SELL,2021-12-28 00:00:00,2022-01-10 16:00:00,49227.13,41822.49,40984.33,,16.744425279312438,15.041786917092262,40,,41.0,418.70034446649515,425.58503344114695,-6.8846889746517945
BUY,2022-01-10 16:00:00,2022-01-18 08:00:00,41822.49,41587.27,43902.66,4.973807154954201,,-0.5624246667283588,6,23.0,,-988.436630475604,-1002.5450519169548,14.108421441350742
SELL,2022-01-18 08:00:00,2022-01-20 08:00:00,41587.27,43308.69,41287.1,,0.7217833726522521,-4.139295510380955,2,,6.0,-215.93801314299344,-193.7407657487321,-22.197247394261353
BUY,2022-01-20 08:00:00,2022-01-20 16:00:00,43308.69,40680.91,43308.69,0.0,,-6.0675582660200496,0,1.0,,-176.93171367803734,-221.27680260915233,44.34508893111499
SELL,2022-01-20 16:00:00,2022-01-25 16:00:00,40680.91,36958.32,34233.95,,15.847629760494556,9.150704839198541,11,,15.0,-261.1416858995144,-226.5921203812006,-34.54956551831381
BUY,2022-01-25 16:00:00,2022-02-03 08:00:00,36958.32,36910.05,38694.59,4.6979137579846615,,-0.1306065860136413,21,26.0,,-1107.5464961057078,-1160.3956450383535,52.849148932645676
SELL,2022-02-03 08:00:00,2022-02-04 00:00:00,36910.05,37869.31,36910.05,,0.0,-2.5989127622422474,0,,2.0,-72.78295107599843,-63.158509293273795,-9.624441782724631
BUY,2022-02-04 00:00:00,2022-02-11 00:00:00,37869.31,43359.25,44947.1,18.690042147586002,,14.497068998616564,19,21.0,,-57.196276287148066,-64.67934344444514,7.4830671572970715
SELL,2022-02-11 00:00:00,2022-02-25 00:00:00,43359.25,38466.24,35312.05,,18.55936161257401,11.284812352612192,39,,42.0,929.172676782895,970.66664134811,-41.49396456521504
BUY,2022-02-25 00:00:00,2022-03-04 08:00:00,38466.24,40694.32,44421.2,15.481003602119674,,5.7922999492542075,14,22.0,,-779.3413328128954,-802.0614402386838,22.720107425788342
SELL,2022-03-04 08:00:00,2022-03-09 08:00:00,40694.32,42520.99,37895.24,,6.8783063582337824,-4.48875911920877,8,,15.0,567.2379196126567,567.6666135683588,-0.42869395570210145
BUY,2022-03-09 08:00:00,2022-03-11 08:00:00,42520.99,39080.26,42520.99,0.0,,-8.091838877693101,0,6.0,,-79.44364801893971,-201.32834649158318,121.88469847264346
SELL,2022-03-11 08:00:00,2022-03-14 16:00:00,39080.26,39671.37,37777.34,,3.3339593953571582,-1.5125539082902737,7,,10.0,-160.75569502492726,-135.3188773646333,-25.43681766029397
BUY,2022-03-14 16:00:00,2022-03-15 00:00:00,39671.37,38439.5,39671.37,0.0,,-3.1051864354571133,0,1.0,,-196.07634563703323,-215.1718133018163,19.095467664783058
SELL,2022-03-15 00:00:00,2022-03-15 08:00:00,38439.5,39017.11,38439.5,,0.0,-1.5026470167405939,0,,1.0,-220.27127478701004,-215.85174149984212,-4.419533287167923
BUY,2022-03-15 08:00:00,2022-03-31 08:00:00,39017.11,46453.81,47440.0,21.587682942175878,,19.060099530693066,42,48.0,,-202.27775156214193,-214.0418761748154,11.76412461267347
SELL,2022-03-31 08:00:00,2022-04-14 00:00:00,46453.81,41271.66,39530.45,,14.903750628850467,11.155489721940986,34,,41.0,841.5930425760016,911.1645485494204,-69.57150597341877
BUY,2022-04-14 00:00:00,2022-04-14 08:00:00,41271.66,39964.02,41271.66,0.0,,-3.168372679945528,0,1.0,,-741.3843711200971,-750.6087324377646,9.224361317667558
SELL,2022-04-14 08:00:00,2022-04-15 00:00:00,39964.02,40239.43,39942.38,,0.054148706761730725,-0.6891448858248082,1,,2.0,-755.3774899516866,-751.2445667729542,-4.132923178732426
BUY,2022-04-15 00:00:00,2022-04-23 00:00:00,40239.43,39600.98,42135.33,4.711547852442247,,-1.5866278423923925,19,24.0,,-734.5393628869351,-749.8749777573909,15.335614870455743
SELL,2022-04-23 00:00:00,2022-04-26 00:00:00,39600.98,40584.5,38453.92,,2.8965444794548136,-2.483574901429199,6,,9.0,-187.55818504273338,-164.44257574490518,-23.1156092978282
BUY,2022-04-26 00:00:00,2022-04-26 08:00:00,40584.5,38563.94,40584.5,0.0,,-4.9786494844090665,0,1.0,,-224.4300604543023,-252.79192105608303,28.361860601780734
SELL,2022-04-26 08:00:00,2022-04-28 08:00:00,38563.94,39438.01,38112.65,,1.17023831071203,-2.2665474533981733,1,,6.0,-284.92090720260603,-257.07578587561943,-27.8451213269866
BUY,2022-04-28 08:00:00,2022-04-30 08:00:00,39438.01,38466.56,39742.07,0.7709821058415414,,-2.463232805103514,1,6.0,,-264.13898080823856,-289.66317814846826,25.524197340229705
SELL,2022-04-30 08:00:00,2022-05-02 00:00:00,38466.56,38881.47,37630.8,,2.1726923332889525,-1.0786251746972007,1,,5.0,-270.0544219036092,-256.5030545601164,-13.551367343492757
BUY,2022-05-02 00:00:00,2022-05-05 16:00:00,38881.47,36552.97,39690.0,2.079473847053619,,-5.988713904078215,8,11.0,,-290.3965236744407,-293.16463614353796,2.768112469097275
SELL,2022-05-05 16:00:00,2022-05-14 00:00:00,36552.97,29431.59,28193.4,,22.86974218510835,19.482356700426806,19,,25.0,-268.59660307632294,-214.62872557052074,-53.96787750580219
BUY,2022-05-14 00:00:00,2022-05-27 08:00:00,29431.59,28850.45,31328.89,6.446474689270948,,-1.9745450381715681,5,40.0,,-1348.5050485460815,-1357.2435534303393,8.738504884257736
SELL,2022-05-27 08:00:00,2022-05-29 08:00:00,28850.45,29215.98,28629.8,,0.764806094878941,-1.2669819708184755,1,,6.0,-181.20333610066882,-175.99113952177078,-5.212196578898045
BUY,2022-05-29 08:00:00,2022-06-03 00:00:00,29215.98,30443.74,32058.53,9.729435740303764,,4.202357750792553,6,14.0,,-178.0240858736579,-190.68471636197253,12.660630488314638
SELL,2022-06-03 00:00:00,2022-06-06 08:00:00,30443.74,31541.42,29506.24,,3.079450816489695,-3.6056016770606916,1,,10.0,159.87102968617182,169.01637342380187,-9.145343737630043
BUY,2022-06-06 08:00:00,2022-06-07 08:00:00,31541.42,29891.17,31541.42,0.0,,-5.232009212013917,0,3.0,,111.124850404467,50.23966158890917,60.885188815557825
SELL,2022-06-07 08:00:00,2022-06-07 16:00:00,29891.17,31125.33,29891.17,,0.0,-4.1288447390985485,0,,1.0,54.927056324169826,66.80301426055273,-11.875957936382903
BUY,2022-06-07 16:00:00,2022-06-08 16:00:00,31125.33,30204.77,31125.33,0.0,,-2.9575911323671145,0,3.0,,98.55401266360786,71.0364807142934,27.51753194931446
