signal_type,entry_time,exit_time,entry_price,exit_price,extreme_price,max_gain_pct,max_drop_pct,final_return_pct,duration_to_extreme,holding_period_duration,waiting_period_duration,macd_value,signal_value,histogram_value
SELL,2021-04-14 16:00:00,2021-04-20 08:00:00,62150.04,56266.83,53308.92,,14.225445389898386,9.466140327504212,22,,34.0,1632.2009972701926,1655.6968036340452,-23.49580636385258
BUY,2021-04-20 08:00:00,2021-04-22 00:00:00,56266.83,53497.09,56572.44,0.5431441579346137,,-4.922509407407535,2,10.0,,-2036.7088557532988,-2169.4263083165165,132.71745256321765
SELL,2021-04-22 00:00:00,2021-04-22 08:00:00,53497.09,54866.62,53497.09,,0.0,-2.5600084041954547,0,,2.0,-1684.371012919044,-1605.4989549190225,-78.87205800002153
BUY,2021-04-22 08:00:00,2021-04-22 16:00:00,54866.62,52923.54,54866.62,0.0,,-3.5414610923727428,0,2.0,,-1457.003376466775,-1591.084143540322,134.0807670735469
SELL,2021-04-22 16:00:00,2021-04-24 12:00:00,52923.54,50212.03,47942.44,,9.41187985535359,5.123447902388997,3,,11.0,-1602.0976890488892,-1561.6696602231707,-40.42802882571846
BUY,2021-04-24 12:00:00,2021-04-29 00:00:00,50212.03,54265.1,55411.97,10.35596449695422,,8.071910257362628,25,27.0,,-2503.8259007911474,-2552.213623197844,48.38772240669641
SELL,2021-04-29 00:00:00,2021-04-30 12:00:00,54265.1,57180.06,52860.02,,2.589288511400517,-5.371702991425427,4,,9.0,963.3454718485809,1008.4882809556057,-45.14280910702473
BUY,2021-04-30 12:00:00,2021-05-02 04:00:00,57180.06,56633.02,58178.67,1.7464304864318096,,-0.9566971423254905,3,10.0,,892.2980706685703,547.2633050096026,345.0347656589677
SELL,2021-05-02 04:00:00,2021-05-03 04:00:00,56633.02,58787.87,56578.21,,0.0967809945505249,-3.804935707119285,4,,6.0,1268.2710092465059,1463.9766378083589,-195.70562856185302
BUY,2021-05-03 04:00:00,2021-05-03 12:00:00,58787.87,57601.83,58787.87,0.0,,-2.0174910232331955,0,2.0,,1246.4528247015842,1195.0066794631261,51.44614523845803
SELL,2021-05-03 12:00:00,2021-05-05 12:00:00,57601.83,57636.74,53200.01,,7.641805824571893,-0.060605713394862995,8,,12.0,1219.901786966926,1221.6424997401668,-1.7407127732408298
BUY,2021-05-05 12:00:00,2021-05-07 00:00:00,57636.74,55705.67,57988.0,0.6094376607698528,,-3.3504150304128926,5,9.0,,-240.86897537419281,-271.8210172977864,30.952041923593583
SELL,2021-05-07 00:00:00,2021-05-07 12:00:00,55705.67,57519.24,55705.67,,0.0,-3.2556290948479747,0,,3.0,75.0941345977044,210.6836111891949,-135.5894765914905
BUY,2021-05-07 12:00:00,2021-05-09 12:00:00,57519.24,57379.58,59030.56,2.627503423202392,,-0.24280571161927073,7,12.0,,257.78955946118367,161.84722169685386,95.9423377643298
SELL,2021-05-09 12:00:00,2021-05-10 00:00:00,57379.58,59356.76,57266.97,,0.19625448635211445,-3.445790296826851,1,,3.0,554.4443827997311,746.0165009331041,-191.572118133373
BUY,2021-05-10 00:00:00,2021-05-10 08:00:00,59356.76,58070.63,59356.76,0.0,,-2.166779318817275,0,2.0,,723.5211995578429,665.8143402627518,57.706859295091135
SELL,2021-05-10 08:00:00,2021-05-12 00:00:00,58070.63,57756.94,55142.46,,5.042428504736385,0.5401870101977455,4,,10.0,578.9449156470146,655.5793832329944,-76.63446758597979
BUY,2021-05-12 00:00:00,2021-05-12 12:00:00,57756.94,55479.13,57756.94,0.0,,-3.943785803056749,0,3.0,,-254.3455538129565,-324.38925627063026,70.04370245767376
SELL,2021-05-12 12:00:00,2021-05-14 12:00:00,55479.13,51211.98,48568.85,,12.455638723967011,7.6914508212367325,7,,12.0,-481.88475870875845,-318.093768589064,-163.79099011969447
BUY,2021-05-14 12:00:00,2021-05-15 20:00:00,51211.98,46762.99,51211.98,0.0,,-8.68740087768527,0,8.0,,-2541.6104332733667,-2676.286589039341,134.67615576597427
SELL,2021-05-15 20:00:00,2021-05-16 00:00:00,46762.99,48383.46,46762.99,,0.0,-3.4652831224008587,0,,1.0,-2728.2276855805976,-2527.294346415332,-200.9333391652658
BUY,2021-05-16 00:00:00,2021-05-16 16:00:00,48383.46,45549.26,49375.28,2.0499154049751707,,-5.857786937932915,1,4.0,,-2520.0127963577106,-2526.2541249785286,6.241328620817967
SELL,2021-05-16 16:00:00,2021-05-18 04:00:00,45549.26,45172.7,42915.46,,5.7823112823347795,0.8267093691533186,2,,9.0,-2450.0669834641085,-2343.0510533494453,-107.0159301146632
BUY,2021-05-18 04:00:00,2021-05-19 00:00:00,45172.7,40591.15,45321.02,0.32833990441129207,,-10.142298335056342,1,5.0,,-2661.0202958408554,-2880.047904830881,219.02760899002578
SELL,2021-05-19 00:00:00,2021-05-20 08:00:00,40591.15,40475.17,36690.09,,9.610617092642128,0.2857273075535017,5,,8.0,-3175.8969537443263,-2807.731652547223,-368.1653011971034
BUY,2021-05-20 08:00:00,2021-05-21 16:00:00,40475.17,36062.12,41432.88,2.366166714061977,,-10.903104298264827,1,8.0,,-3336.842219067519,-3688.3426711877123,351.50045212019313
SELL,2021-05-21 16:00:00,2021-05-22 08:00:00,36062.12,38157.76,36062.12,,0.0,-5.811194682952636,0,,4.0,-2807.3047792725847,-2655.5592259031223,-151.7455533694624
BUY,2021-05-22 08:00:00,2021-05-23 12:00:00,38157.76,33318.09,38162.4,0.012160042937529399,,-12.683317888681112,1,7.0,,-2635.032360238052,-2743.1548709047743,108.12251066672206
SELL,2021-05-23 12:00:00,2021-05-24 04:00:00,33318.09,36645.79,33051.73,,0.7994455864666713,-9.987667360283872,1,,4.0,-2938.439094378242,-2504.314313539021,-434.1247808392209
BUY,2021-05-24 04:00:00,2021-05-28 00:00:00,36645.79,38237.18,40445.79,10.369540402867559,,4.342627079399842,12,23.0,,-2234.085275970807,-2634.952773849488,400.8674978786812
SELL,2021-05-28 00:00:00,2021-05-30 08:00:00,38237.18,36359.44,34025.43,,11.014802869876911,4.910770093401234,10,,14.0,158.6508795250047,255.01330699251284,-96.36242746750813
BUY,2021-05-30 08:00:00,2021-06-04 04:00:00,36359.44,36610.29,39246.79,7.94112890627578,,0.6899171164352326,27,29.0,,-1030.0177176230136,-1179.7609480279675,149.74323040495392
SELL,2021-06-04 04:00:00,2021-06-07 04:00:00,36610.29,36139.99,35513.2,,2.9966711544759788,1.2846115122278543,10,,18.0,458.9431166916838,657.4970218343666,-198.55390514268277
BUY,2021-06-07 04:00:00,2021-06-07 16:00:00,36139.99,35634.46,36376.47,0.6543443979923713,,-1.3988105696764135,1,3.0,,-444.1337960693563,-452.2268003040596,8.0930042347033
SELL,2021-06-07 16:00:00,2021-06-09 08:00:00,35634.46,34972.42,31705.24,,11.026461464548635,1.8578645502134754,5,,10.0,-434.9768690891797,-427.010866702962,-7.966002386217667
BUY,2021-06-09 08:00:00,2021-06-12 00:00:00,34972.42,35571.19,37818.54,8.138184317813874,,1.712120579588156,6,16.0,,-955.4943768905505,-1303.9026039346286,348.4082270440781
SELL,2021-06-12 00:00:00,2021-06-13 16:00:00,35571.19,37650.0,34867.8,,1.9774148686057436,-5.844083371964777,6,,10.0,435.08439568016183,596.198525448476,-161.11412976831411
BUY,2021-06-13 16:00:00,2021-06-16 00:00:00,37650.0,40013.63,40685.37,8.062071713147418,,6.277901726427617,5,14.0,,234.20895140484936,-7.572702340812457,241.78165374566183
SELL,2021-06-16 00:00:00,2021-06-20 20:00:00,40013.63,35600.16,33872.9,,15.346595647533093,11.029916555933552,26,,29.0,1452.8362980120437,1518.823483330025,-65.98718531798136
BUY,2021-06-20 20:00:00,2021-06-21 00:00:00,35600.16,34649.63,35600.16,0.0,,-2.6700160898153436,0,1.0,,-1159.7681381636794,-1192.605473046807,32.837334883127596
SELL,2021-06-21 00:00:00,2021-06-22 20:00:00,34649.63,32509.56,31243.41,,9.83046572214479,6.176314148231874,8,,11.0,-1208.4732624605094,-1194.8723001059075,-13.600962354601961
BUY,2021-06-22 20:00:00,2021-06-25 16:00:00,32509.56,32220.74,35052.07,7.820807171798075,,-0.8884155922134895,13,17.0,,-1758.9060762823647,-1852.8690922748021,93.96301599243748
SELL,2021-06-25 16:00:00,2021-06-27 00:00:00,32220.74,33146.91,30720.37,,4.656534890260132,-2.8744529144892446,3,,8.0,-511.16735917131155,-314.14325524763416,-197.0241039236774
BUY,2021-06-27 00:00:00,2021-06-30 08:00:00,33146.91,34849.99,36382.39,9.76103051536326,,5.137975153641755,16,20.0,,-656.120830649761,-812.5287321960026,156.40790154624153
SELL,2021-06-30 08:00:00,2021-07-03 04:00:00,34849.99,34499.54,32907.22,,5.574664440362815,1.0055956974449551,10,,17.0,773.3783476050012,840.0829959350614,-66.7046483300602
BUY,2021-07-03 04:00:00,2021-07-05 04:00:00,34499.54,34256.17,35600.63,3.191607772161589,,-0.7054296955843544,6,12.0,,-112.20779460039921,-269.06921067901783,156.86141607861862
SELL,2021-07-05 04:00:00,2021-07-07 04:00:00,34256.17,34710.38,33379.96,,2.5578165918723523,-1.3259217244659842,1,,12.0,276.28674045280786,385.00323390728437,-108.7164934544765
BUY,2021-07-07 04:00:00,2021-07-07 20:00:00,34710.38,33862.12,34827.96,0.3387459313323615,,-2.4438222802515988,1,4.0,,57.453378268153756,-29.138284573635765,86.59166284178951
SELL,2021-07-07 20:00:00,2021-07-09 16:00:00,33862.12,33445.31,32487.57,,4.059255592975285,1.2309034401862757,2,,11.0,5.697159282193752,34.220162518612014,-28.523003236418262
BUY,2021-07-09 16:00:00,2021-07-12 12:00:00,33445.31,33337.49,34447.92,2.9977596260880843,,-0.3223770388135129,14,17.0,,-401.2135507535568,-484.2374201720418,83.02386941848505
SELL,2021-07-12 12:00:00,2021-07-14 20:00:00,33337.49,32820.02,31830.01,,4.521876122047579,1.552216438610109,9,,14.0,25.016755993237894,56.973925149998855,-31.957169156760962
BUY,2021-07-14 20:00:00,2021-07-15 08:00:00,32820.02,31880.5,32820.02,0.0,,-2.8626429843735526,0,3.0,,-394.6856863442372,-450.9247321588176,56.239045814580436
SELL,2021-07-15 08:00:00,2021-07-16 16:00:00,31880.5,31911.34,31086.53,,2.490456548673958,-0.0967362494314711,6,,8.0,-501.81447431269044,-440.15419596784466,-61.66027834484578
BUY,2021-07-16 16:00:00,2021-07-16 20:00:00,31911.34,31383.87,31911.34,0.0,,-1.6529233808420492,0,1.0,,-548.2086323478143,-586.5561387798814,38.34750643206712
SELL,2021-07-16 20:00:00,2021-07-17 12:00:00,31383.87,31764.75,31306.56,,0.24633673285033897,-1.2136170586992652,1,,4.0,-604.9019604461537,-589.1769704464916,-15.724989999662057
BUY,2021-07-17 12:00:00,2021-07-19 12:00:00,31764.75,30687.96,32166.0,1.2631926900101529,,-3.389889736264258,3,12.0,,-514.1540751022912,-589.184516429343,75.03044132705179
SELL,2021-07-19 12:00:00,2021-07-21 04:00:00,30687.96,30817.84,29600.46,,3.5437350674336128,-0.42322787177772986,3,,10.0,-466.80142982239704,-358.7561146776723,-108.04531514472473
BUY,2021-07-21 04:00:00,2021-07-27 04:00:00,30817.84,37115.11,39365.15,27.734941838882936,,20.433846109915557,33,36.0,,-695.9879022853165,-778.699862428762,82.71196014344548
SELL,2021-07-27 04:00:00,2021-07-27 20:00:00,37115.11,39457.87,37115.11,,0.0,-6.312146185205977,0,,4.0,2011.1671038553613,2036.7284765058905,-25.561372650529165
BUY,2021-07-27 20:00:00,2021-07-29 00:00:00,39457.87,39609.78,40750.84,3.2768367881996516,,0.38499290509091394,3,7.0,,2097.5485343373875,2019.413941218077,78.13459311931047
SELL,2021-07-29 00:00:00,2021-07-31 00:00:00,39609.78,41810.01,38642.46,,2.4421241420679434,-5.5547645051298025,8,,12.0,2076.846253628093,2221.441178980239,-144.59492535214576
BUY,2021-07-31 00:00:00,2021-07-31 20:00:00,41810.01,41461.83,41810.01,0.0,,-0.8327670813759678,0,5.0,,1555.784043096428,1421.7515718294817,134.03247126694623
SELL,2021-07-31 20:00:00,2021-08-01 00:00:00,41461.83,42435.13,41461.83,,0.0,-2.3474603026446146,0,,1.0,1440.8090804564927,1489.7249813621033,-48.91590090561067
BUY,2021-08-01 00:00:00,2021-08-01 04:00:00,42435.13,41701.26,42435.13,0.0,,-1.729392604665039,0,1.0,,1576.4140376459472,1502.1091322597952,74.30490538615209
SELL,2021-08-01 04:00:00,2021-08-04 16:00:00,41701.26,39752.17,37828.84,,9.286098309739335,4.673935511780708,18,,21.0,1476.9265288910756,1498.5116174928353,-21.585088601759708
BUY,2021-08-04 16:00:00,2021-08-08 16:00:00,39752.17,43715.1,44804.51,12.7095954761715,,9.969090995535591,21,24.0,,-360.3911266385985,-590.1156603276493,229.72453368905076
SELL,2021-08-08 16:00:00,2021-08-09 12:00:00,43715.1,45870.75,43496.09,,0.5009939357338815,-4.931133635746004,2,,5.0,1693.490397897236,1745.144183214623,-51.65378531738679
BUY,2021-08-09 12:00:00,2021-08-10 08:00:00,45870.75,45345.05,46253.4,0.8341917234839227,,-1.146046227715913,2,5.0,,1776.9888138182941,1617.7604242884856,159.2283895298085
SELL,2021-08-10 08:00:00,2021-08-13 12:00:00,45345.05,46357.15,44196.19,,2.533595177422895,-2.2319966567464333,13,,19.0,1652.971721817914,1736.3919947179093,-83.42027289999533
BUY,2021-08-13 12:00:00,2021-08-15 00:00:00,46357.15,46874.81,47800.0,3.1124648517003277,,1.1166777940403934,2,9.0,,595.382676398971,550.5503311411002,44.83234525787077
SELL,2021-08-15 00:00:00,2021-08-16 04:00:00,46874.81,47309.85,45742.92,,2.4147084542849333,-0.928089095187801,1,,7.0,880.231437120754,909.869029517047,-29.63759239629303
BUY,2021-08-16 04:00:00,2021-08-16 12:00:00,47309.85,46344.03,47516.95,0.4377523919437465,,-2.041477620410971,1,2.0,,621.1605304887926,609.3315198396373,11.829010649155293
SELL,2021-08-16 12:00:00,2021-08-19 16:00:00,46344.03,46710.0,44046.97,,4.956539170201637,-0.7896810009833006,15,,19.0,495.335106541017,604.7947425020941,-109.45963596107708
BUY,2021-08-19 16:00:00,2021-08-22 12:00:00,46710.0,48526.61,49322.47,5.592956540355386,,3.889124384500108,7,17.0,,-121.18241844018485,-463.4839397305285,342.30152129034366
SELL,2021-08-22 12:00:00,2021-08-23 00:00:00,48526.61,50260.0,48526.61,,0.0,-3.572040165179474,0,,3.0,1087.774728999524,1170.480789673192,-82.70606067366793
BUY,2021-08-23 00:00:00,2021-08-23 16:00:00,50260.0,49239.69,50394.85,0.26830481496219366,,-2.0300636689216027,2,4.0,,1213.127064124099,1134.0373162683916,79.0897478557074
SELL,2021-08-23 16:00:00,2021-08-27 12:00:00,49239.69,48184.67,46800.0,,4.954722501299261,2.1426211253564023,17,,23.0,1052.9325428576485,1178.5060092492229,-125.57346639157436
BUY,2021-08-27 12:00:00,2021-08-29 12:00:00,48184.67,48474.95,49069.9,1.837161072183338,,0.6024322673580598,2,12.0,,-354.57250530696183,-453.56088088820485,98.98837558124302
SELL,2021-08-29 12:00:00,2021-08-29 16:00:00,48474.95,48799.27,48474.95,,0.0,-0.6690465900428979,0,,1.0,150.69075160232023,151.3951807208243,-0.7044291185040663
BUY,2021-08-29 16:00:00,2021-08-30 00:00:00,48799.27,47964.04,48799.27,0.0,,-1.7115624885372178,0,2.0,,215.48388077067648,160.5507092993746,54.933171471301875
SELL,2021-08-30 00:00:00,2021-09-01 16:00:00,47964.04,48150.0,46982.91,,2.04555329367584,-0.3877071239203352,5,,16.0,91.15453742493992,161.26228879243425,-70.10775136749433
BUY,2021-09-01 16:00:00,2021-09-04 12:00:00,48150.0,49873.53,50550.44,4.985337487019735,,3.579501557632396,11,17.0,,-170.86612246961886,-308.7912270187383,137.92510454911945
SELL,2021-09-04 12:00:00,2021-09-05 20:00:00,49873.53,51756.88,49663.21,,0.42170666483804076,-3.7762516509258495,3,,8.0,705.6196961562528,766.8544228747038,-61.23472671845104
BUY,2021-09-05 20:00:00,2021-09-07 08:00:00,51756.88,50941.48,52663.9,1.7524626677651436,,-1.5754427237499522,6,9.0,,880.9027959856612,645.8216084597124,235.08118752594885
SELL,2021-09-07 08:00:00,2021-09-09 16:00:00,50941.48,46574.75,45080.3,,11.505712044487124,8.572051695396372,5,,14.0,989.4027708185095,1042.7623265002476,-53.35955568173813
BUY,2021-09-09 16:00:00,2021-09-10 20:00:00,46574.75,44850.91,46719.71,0.31124160623513625,,-3.701232964213434,2,7.0,,-1405.9126578115902,-1456.5174613242343,50.60480351264414
SELL,2021-09-10 20:00:00,2021-09-11 08:00:00,44850.91,45555.04,44850.91,,0.0,-1.5699347014363751,0,,3.0,-1424.184130096386,-1333.2062292409803,-90.97790085540578
BUY,2021-09-11 08:00:00,2021-09-13 12:00:00,45555.04,44361.31,46085.9,1.1653156269866092,,-2.620412582230206,6,13.0,,-1289.3621563288107,-1347.8690635329299,58.506907204119216
SELL,2021-09-13 12:00:00,2021-09-13 20:00:00,44361.31,44940.73,44361.31,,0.0,-1.3061381640893959,0,,2.0,-912.1544247891798,-850.9636928413337,-61.190731947846075
BUY,2021-09-13 20:00:00,2021-09-17 00:00:00,44940.73,47899.83,48343.52,7.5717283631129115,,6.584450230336708,14,19.0,,-793.6221015115516,-845.9970228759614,52.37492136440983
SELL,2021-09-17 00:00:00,2021-09-18 04:00:00,47899.83,48622.01,47299.98,,1.2523008954311499,-1.5076880231098946,5,,7.0,726.4010653105142,729.3949360424115,-2.993870731897232
BUY,2021-09-18 04:00:00,2021-09-19 00:00:00,48622.01,47844.88,48622.01,0.0,,-1.598309078542834,0,5.0,,560.276046092069,549.461508757074,10.814537334995066
SELL,2021-09-19 00:00:00,2021-09-22 12:00:00,47844.88,43222.96,40734.38,,14.861569304803357,9.660218606463216,17,,21.0,487.71458778307715,571.3605662338624,-83.64597845078526
BUY,2021-09-22 12:00:00,2021-09-24 12:00:00,43222.96,41944.01,44865.26,3.79960095282693,,-2.9589597750824956,8,12.0,,-1776.3834971649558,-1870.4827828487828,94.09928568382702
SELL,2021-09-24 12:00:00,2021-09-25 16:00:00,41944.01,42665.95,41944.01,,0.0,-1.7211992844746962,0,,7.0,-795.9044043180911,-646.1082692229005,-149.7961350951906
BUY,2021-09-25 16:00:00,2021-09-26 04:00:00,42665.95,41231.34,42670.64,0.010992372137506205,,-3.3624236657100113,1,3.0,,-724.414289998509,-761.604475656138,37.190185657628945
SELL,2021-09-26 04:00:00,2021-09-26 08:00:00,41231.34,43063.57,41231.34,,0.0,-4.4437799014051045,0,,1.0,-940.1166806492765,-771.3027810120623,-168.81389963721426
BUY,2021-09-26 08:00:00,2021-09-28 00:00:00,43063.57,42558.4,44038.75,2.2645126727765494,,-1.1730797051893243,4,10.0,,-678.558834596326,-758.0536458098143,79.49481121348822
SELL,2021-09-28 00:00:00,2021-09-29 08:00:00,42558.4,42399.98,41026.54,,3.599430429715404,0.37224143764802775,5,,8.0,-267.4148527416255,-208.78375795491294,-58.631094786712566
BUY,2021-09-29 08:00:00,2021-09-29 16:00:00,42399.98,41207.86,42399.98,0.0,,-2.811605099813732,0,2.0,,-452.6816541376829,-519.5717231455711,66.8900690078882
SELL,2021-09-29 16:00:00,2021-09-30 00:00:00,41207.86,43591.23,41207.86,,0.0,-5.783775231230165,0,,2.0,-647.5990172270976,-537.0433194333749,-110.55569779372274
BUY,2021-09-30 00:00:00,2021-10-03 08:00:00,43591.23,47974.86,48239.99,10.664438695581644,,10.056220024073644,16,20.0,,-205.14393350049068,-504.18611257545314,299.04217907496246
SELL,2021-10-03 08:00:00,2021-10-05 04:00:00,47974.86,49476.51,47468.79,,1.054864985536174,-3.1300768777647323,4,,11.0,1873.9458895638745,1911.2418995908022,-37.29601002692766
BUY,2021-10-05 04:00:00,2021-10-07 16:00:00,49476.51,53962.76,55315.0,11.800529180413085,,9.067434222826144,10,15.0,,1544.101386466893,1515.1990635395923,28.902322927300702
SELL,2021-10-07 16:00:00,2021-10-11 04:00:00,53962.76,56789.76,53785.22,,0.32900466914590887,-5.238798015520333,1,,21.0,2668.477460023285,2753.644376857627,-85.16691683434192
BUY,2021-10-11 04:00:00,2021-10-12 08:00:00,56789.76,57240.14,57490.18,1.23335615434895,,0.7930655104018707,2,7.0,,1449.921575096807,1443.7753442296148,6.146230867192116
SELL,2021-10-12 08:00:00,2021-10-14 00:00:00,57240.14,58065.99,54612.61,,4.590362637128418,-1.4427812370829256,5,,10.0,1545.4118694952704,1573.3312930866414,-27.919423591371014
BUY,2021-10-14 00:00:00,2021-10-16 20:00:00,58065.99,60875.57,61733.96,6.316899100488945,,4.838598291357819,13,17.0,,987.5736804399057,809.6157736555446,177.95790678436117
SELL,2021-10-16 20:00:00,2021-10-19 16:00:00,60875.57,64177.15,60329.54,,0.8969608005313113,-5.423489258498938,2,,17.0,1916.8750182215517,1975.8031234171597,-58.92810519560794
BUY,2021-10-19 16:00:00,2021-10-21 08:00:00,64177.15,64827.9,66875.83,4.20504805838215,,1.0139901818637942,5,10.0,,1568.863709002988,1370.7042134418211,198.15949556116675
SELL,2021-10-21 08:00:00,2021-10-25 00:00:00,64827.9,62084.26,59859.97,,7.663259183160337,4.2321901526966,19,,22.0,1882.8589373700888,1969.1646783651147,-86.30574099502587
BUY,2021-10-25 00:00:00,2021-10-26 20:00:00,62084.26,60328.81,63606.87,2.4524895682093986,,-2.827528265618378,3,11.0,,-553.5680504857446,-719.9347139845596,166.366663498815
SELL,2021-10-26 20:00:00,2021-10-28 12:00:00,60328.81,61138.62,58413.44,,3.174884437468591,-1.3423271567929236,6,,10.0,-211.8814403283177,107.02691815450262,-318.9083584828203
BUY,2021-10-28 12:00:00,2021-10-31 08:00:00,61138.62,60467.81,62545.11,2.3004935342014554,,-1.0971951934800048,7,17.0,,-694.8205915193103,-950.987671049031,256.1670795297207
SELL,2021-10-31 08:00:00,2021-11-01 08:00:00,60467.81,61807.99,59922.98,,0.9010248593425072,-2.2163527999443016,4,,6.0,-10.816730835387716,186.70845872830918,-197.5251895636969
BUY,2021-11-01 08:00:00,2021-11-01 20:00:00,61807.99,60911.11,61807.99,0.0,,-1.4510745293610057,0,3.0,,102.1891932228682,-2.1498852900227967,104.33907851289099
SELL,2021-11-01 20:00:00,2021-11-02 04:00:00,60911.11,61521.13,60911.11,,0.0,-1.0014921744161234,0,,2.0,24.95623987331055,34.390281563025624,-9.434041689715073
BUY,2021-11-02 04:00:00,2021-11-03 20:00:00,61521.13,62896.48,64018.73,4.05974337597506,,2.235573371295368,2,10.0,,50.37524027183099,30.317804861969503,20.057435409861487
SELL,2021-11-03 20:00:00,2021-11-07 00:00:00,62896.48,62133.04,60327.47,,4.084505206014712,1.2138040157414252,15,,19.0,643.139197796183,662.4694248463555,-19.33022705017254
BUY,2021-11-07 00:00:00,2021-11-10 00:00:00,62133.04,66487.23,68490.0,10.231207100119356,,7.007849607873677,12,18.0,,-127.82587058229547,-344.8490403326922,217.02316975039673
SELL,2021-11-10 00:00:00,2021-11-14 00:00:00,66487.23,64637.81,63155.94,,5.010420798099114,2.7816168608618503,15,,24.0,1928.725230364471,2034.1689867726823,-105.44375640821136
BUY,2021-11-14 00:00:00,2021-11-15 20:00:00,64637.81,63606.74,65733.06,1.6944416897787844,,-1.5951499594432417,8,11.0,,-260.7620777714619,-341.18080285697187,80.41872508550995
SELL,2021-11-15 20:00:00,2021-11-18 04:00:00,63606.74,59734.2,59039.99,,7.179663664573911,6.088254169290866,7,,14.0,-180.2530423057251,18.804950133649445,-199.05799243937454
BUY,2021-11-18 04:00:00,2021-11-18 08:00:00,59734.2,59213.49,59734.2,0.0,,-0.8717116827546014,0,1.0,,-1706.8340220019454,-1714.3760243399993,7.542002338053862
SELL,2021-11-18 08:00:00,2021-11-19 16:00:00,59213.49,58033.05,55900.0,,5.5958363541821265,1.9935322170674201,4,,8.0,-1754.2204753363549,-1720.06808876805,-34.15238656830479
BUY,2021-11-19 16:00:00,2021-11-22 04:00:00,58033.05,57259.54,59707.51,2.8853558446436973,,-1.3328784201416297,7,15.0,,-2069.5640732715474,-2232.2464578232766,162.68238455172923
SELL,2021-11-22 04:00:00,2021-11-23 16:00:00,57259.54,57778.2,55993.03,,2.211875959883719,-0.9058053906824893,3,,9.0,-745.5047890963833,-704.7280706186342,-40.776718477749114
BUY,2021-11-23 16:00:00,2021-11-26 08:00:00,57778.2,53719.3,59048.5,2.198580087299367,,-7.024967894465377,11,16.0,,-891.6635241464392,-1036.9036444708531,145.24012032441397
SELL,2021-11-26 08:00:00,2021-11-28 08:00:00,53719.3,54493.09,53719.3,,0.0,-1.440432023499922,0,,12.0,-761.9954162292925,-166.96748452174148,-595.027931707551
BUY,2021-11-28 08:00:00,2021-12-02 00:00:00,54493.09,56300.12,58614.49,7.563160760382649,,3.3160718175460526,19,22.0,,-1157.6982524769264,-1187.9723581723888,30.274105695462367
SELL,2021-12-02 00:00:00,2021-12-05 20:00:00,56300.12,49396.33,46489.67,,17.42527369391043,12.262478303776263,14,,23.0,236.13552389279357,473.5809613400501,-237.44543744725655
BUY,2021-12-05 20:00:00,2021-12-09 12:00:00,49396.33,48464.09,51734.15,4.732780755169462,,-1.8872657138698468,10,22.0,,-2850.719837796816,-2918.212488355896,67.49265055907972
SELL,2021-12-09 12:00:00,2021-12-11 04:00:00,48464.09,48021.76,47140.54,,2.73099113178437,0.9126963902551238,8,,10.0,-898.3924939140998,-697.2609318079906,-201.1315621061092
BUY,2021-12-11 04:00:00,2021-12-13 12:00:00,48021.76,47252.02,50221.05,4.5797780006397115,,-1.6028983527467657,9,14.0,,-1069.6743596508604,-1116.3000431810597,46.62568353019924
SELL,2021-12-13 12:00:00,2021-12-14 20:00:00,47252.02,48343.28,46702.75,,1.1624264952059125,-2.309446241663324,2,,8.0,-428.3288898940518,-187.67393466695594,-240.65495522709588
BUY,2021-12-14 20:00:00,2021-12-17 00:00:00,48343.28,47766.07,49207.79,1.7882733649847549,,-1.1939818729717948,9,13.0,,-714.1567951819379,-739.1326833226807,24.975888140742768
SELL,2021-12-17 00:00:00,2021-12-18 20:00:00,47766.07,46834.48,46131.2,,3.4226596410380896,1.9503174533722294,5,,11.0,-155.51479622264014,-105.2917257173875,-50.22307050525265
BUY,2021-12-18 20:00:00,2021-12-20 04:00:00,46834.48,46429.19,47712.38,1.8744736783668658,,-0.8653667127295976,1,8.0,,-609.6848761019864,-615.7499520817402,6.065075979753715
SELL,2021-12-20 04:00:00,2021-12-20 20:00:00,46429.19,46914.16,45974.08,,0.9802238634789894,-1.0445368527859331,2,,4.0,-437.97777338511514,-408.7665278406417,-29.211245544473456
BUY,2021-12-20 20:00:00,2021-12-23 04:00:00,46914.16,48129.6,49249.0,4.976834286279444,,2.5907742992733853,7,14.0,,-405.05328010263474,-460.5205194459052,55.46723934327048
SELL,2021-12-23 04:00:00,2021-12-23 16:00:00,48129.6,51109.99,48129.6,,0.0,-6.192426282370931,0,,3.0,458.1150443767692,581.7520305822078,-123.63698620543857
BUY,2021-12-23 16:00:00,2021-12-25 08:00:00,51109.99,50682.97,51126.4,0.032107226004159835,,-0.8354922393841141,6,10.0,,936.0745728197944,592.4818898370526,343.59268298274185
SELL,2021-12-25 08:00:00,2021-12-27 12:00:00,50682.97,51450.57,49675.56,,1.987669625517217,-1.5145126656942134,4,,13.0,1099.1803968981985,1162.9281837926867,-63.74778689448817
BUY,2021-12-27 12:00:00,2021-12-27 20:00:00,51450.57,50701.44,51450.57,0.0,,-1.4560188546016057,0,2.0,,628.8278655746399,576.0690342572556,52.758831317384306
SELL,2021-12-27 20:00:00,2021-12-30 16:00:00,50701.44,47558.35,46464.66,,8.356330707766878,6.199212487850451,12,,17.0,554.1207592480496,582.8190255088822,-28.69826626083261
